numero_processo,classe,assunto,formato,data_ajuizamento,data_ultimo_movimento,ultima_atualizacao,nome_ultimo_movimento,codigo,orgao_julgador
15030710420248260451,Inquérito Policial,Furto Qualificado ,Eletrônico,2024-04-22 07:47:24-03:00,2024-05-17 09:22:31-03:00,2024-07-19 21:33:58.487000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15007365320248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-19 20:38:51-03:00,2024-05-07 13:35:04-03:00,2024-07-20 04:37:59.294000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00032241420248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-04-19 14:15:43-03:00,2024-05-07 07:29:53-03:00,2024-07-19 23:53:27.398000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15007313120248260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2024-04-18 03:40:36-03:00,2024-06-11 08:12:13-03:00,2024-07-20 04:37:45.185000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15029731920248260451,Inquérito Policial,Furto ,Eletrônico,2024-04-15 11:01:15-03:00,2024-05-17 15:25:01-03:00,2024-07-20 01:11:21.911000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15007044820248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-14 19:04:17-03:00,2024-07-04 06:43:37-03:00,2024-07-20 04:32:22.472000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00002755820248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-13 05:56:11-03:00,2024-04-18 11:52:06-03:00,2024-07-20 04:31:01.697000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00002720620248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-13 04:30:06-03:00,2024-04-18 12:13:43-03:00,2024-07-20 04:30:54.974000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15006940420248260599,Auto de Prisão em Flagrante,Crimes contra a Ordem Tributária,Eletrônico,2024-04-13 01:41:48-03:00,2024-06-27 12:11:22-03:00,2024-07-20 04:30:43.810000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15006862720248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-12 14:12:13-03:00,2024-07-05 08:07:54-03:00,2024-07-20 04:30:27.077000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
10078688020248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-04-12 11:13:26-03:00,2024-05-03 13:13:04-03:00,2024-07-19 22:59:10.202000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15006776520248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-11 11:37:58-03:00,2024-07-01 11:14:04-03:00,2024-07-20 04:29:55.991000-03:00,Mandado,10065,01 CRIMINAL DE PIRACICABA
15029239020248260451,Inquérito Policial,Crime / Contravenção contra Idoso,Eletrônico,2024-04-11 11:18:31-03:00,2024-05-17 08:41:07-03:00,2024-07-19 23:43:18.120000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10077154720248260451,Carta Precatória Criminal,Citação,Eletrônico,2024-04-11 04:09:23-03:00,2024-05-13 11:14:04-03:00,2024-07-19 23:58:41.884000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
00002590720248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-10 04:03:34-03:00,2024-04-17 12:00:11-03:00,2024-07-20 04:17:03.104000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00002582220248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-10 03:54:42-03:00,2024-04-17 09:21:30-03:00,2024-07-20 04:16:48.393000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00002565220248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-10 03:40:46-03:00,2024-04-16 12:39:56-03:00,2024-07-20 04:16:47.195000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15028849320248260451,Inquérito Policial,Furto ,Eletrônico,2024-04-09 13:44:04-03:00,2024-05-17 09:22:25-03:00,2024-07-19 21:19:00.027000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15028805620248260451,Inquérito Policial,Crimes Previstos no Estatuto do Idoso,Eletrônico,2024-04-09 12:55:35-03:00,2024-05-16 15:53:47-03:00,2024-07-19 21:18:18.782000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15028744920248260451,Inquérito Policial,Estelionato,Eletrônico,2024-04-09 10:48:54-03:00,2024-05-17 09:22:07-03:00,2024-07-19 21:12:16.702000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10075154020248260451,Carta Precatória Criminal,Citação,Eletrônico,2024-04-09 08:20:08-03:00,2024-05-21 11:26:49-03:00,2024-07-19 21:07:33.521000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15028554320248260451,Inquérito Policial,Ameaça ,Eletrônico,2024-04-09 06:06:47-03:00,2024-05-08 09:30:48-03:00,2024-07-19 21:06:07.914000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00002504520248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-08 06:08:06-03:00,2024-04-15 13:23:27-03:00,2024-07-20 04:16:17.326000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15006585920248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-07 01:26:45-03:00,2024-07-05 23:27:25-03:00,2024-07-20 04:16:11.197000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
15006533720248260599,Auto de Prisão em Flagrante,Crimes do Sistema Nacional de Armas,Eletrônico,2024-04-06 00:33:31-03:00,2024-06-19 12:25:39-03:00,2024-07-20 04:16:01.407000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15006395320248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-04 14:27:26-03:00,2024-07-02 13:14:41-03:00,2024-07-20 04:15:33.497000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10072261020248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-04-04 13:51:21-03:00,2024-04-22 10:43:34-03:00,2024-07-19 23:44:59.173000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15006369820248260599,Auto de Prisão em Flagrante,Crimes contra a Fauna,Eletrônico,2024-04-04 13:44:50-03:00,2024-07-02 13:49:36-03:00,2024-07-20 04:15:21.599000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10070580820248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-04-03 11:30:40-03:00,2024-04-12 12:26:33-03:00,2024-07-19 22:26:37.697000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15027904820248260451,Termo Circunstanciado,Posse de Drogas para Consumo Pessoal,Eletrônico,2024-04-03 06:01:45-03:00,2024-05-07 11:40:54-03:00,2024-07-20 00:52:51.008000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15027896320248260451,Inquérito Policial,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-04-02 16:12:19-03:00,2024-05-10 15:12:06-03:00,2024-07-20 00:51:34.337000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10069117920248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-04-02 08:10:04-03:00,2024-04-12 10:38:23-03:00,2024-07-19 21:29:49.581000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00002383120248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-04-02 02:24:36-03:00,2024-04-10 12:50:45-03:00,2024-07-20 03:44:51.113000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00025971020248260451,Carta Precatória Criminal,Crimes de Trânsito,Eletrônico,2024-04-01 13:27:32-03:00,2024-04-30 11:36:41-03:00,2024-07-19 21:13:57.312000-03:00,Mandado,10065,01 CRIMINAL DE PIRACICABA
15006083320248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-28 21:31:16-03:00,2024-07-02 12:56:46-03:00,2024-07-20 03:44:06.645000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15027540620248260451,Inquérito Policial,Furto ,Eletrônico,2024-03-28 12:14:12-03:00,2024-07-05 12:03:46-03:00,2024-07-19 23:35:29.528000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15005901220248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-26 08:58:39-03:00,2024-06-27 12:54:45-03:00,2024-07-20 03:18:51.194000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005875720248260599,Auto de Prisão em Flagrante,Crimes contra a Fauna,Eletrônico,2024-03-25 19:35:12-03:00,2024-07-04 15:05:56-03:00,2024-07-20 03:18:36.871000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15005858720248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-25 13:03:32-03:00,2024-06-11 12:54:02-03:00,2024-07-20 03:18:32.734000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15026978520248260451,Inquérito Policial,Furto Qualificado ,Eletrônico,2024-03-25 11:40:03-03:00,2024-05-10 15:12:12-03:00,2024-07-19 23:01:24.564000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005832020248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-25 01:46:04-03:00,2024-06-20 09:03:52-03:00,2024-07-20 03:18:32.513000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15005710620248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-23 13:59:57-03:00,2024-06-26 13:21:02-03:00,2024-07-20 03:18:12.877000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15026804920248260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Eletrônico,2024-03-23 12:13:40-03:00,2024-06-07 09:18:31-03:00,2024-07-20 00:46:11.762000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15026458920248260451,Termo Circunstanciado,Crimes contra a Fauna,Eletrônico,2024-03-22 13:51:10-03:00,2024-07-05 12:53:17-03:00,2024-07-19 22:02:35.049000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15026432220248260451,Inquérito Policial,Atos Contrários à Fiscalização e ao Sistema de Aplicação da Lei,Eletrônico,2024-03-22 13:26:52-03:00,2024-05-06 15:06:17-03:00,2024-07-19 21:28:29.911000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005503020248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-20 16:22:38-03:00,2024-07-03 08:38:13-03:00,2024-07-20 03:14:51.994000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10057616320248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-03-20 08:46:49-03:00,2024-04-27 00:48:55-03:00,2024-07-19 22:37:24.270000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15025384520248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-20 08:22:09-03:00,2024-05-17 09:21:27-03:00,2024-07-19 22:36:58.335000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15025332320248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-20 06:26:12-03:00,2024-04-18 14:16:02-03:00,2024-07-19 23:09:34.471000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005408320248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-19 13:15:52-03:00,2024-06-20 13:17:57-03:00,2024-07-20 03:14:30.498000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15025099220248260451,Inquérito Policial,Furto ,Eletrônico,2024-03-19 12:46:19-03:00,2024-06-05 14:13:14-03:00,2024-07-19 23:40:14.397000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15025081020248260451,Inquérito Policial,Fato Atípico,Eletrônico,2024-03-19 12:44:06-03:00,2024-04-18 14:16:32-03:00,2024-07-19 23:40:08.414000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024951120248260451,Ação Penal - Procedimento Ordinário,Crimes de Trânsito,Eletrônico,2024-03-19 08:27:42-03:00,2024-05-07 07:38:07-03:00,2024-07-19 23:16:10.324000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024934120248260451,Termo Circunstanciado,Difamação,Eletrônico,2024-03-19 08:21:08-03:00,2024-06-26 00:01:21-03:00,2024-07-19 23:15:58.610000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
15005286920248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-15 14:41:34-03:00,2024-07-05 07:04:53-03:00,2024-07-20 03:13:32.578000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15024657320248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-15 13:46:15-03:00,2024-07-04 07:46:48-03:00,2024-07-20 01:28:06.194000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024500720248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-14 14:15:22-03:00,2024-04-18 14:45:20-03:00,2024-07-20 00:55:27.591000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024466720248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-14 13:51:08-03:00,2024-04-18 14:44:57-03:00,2024-07-20 00:54:34.301000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024458220248260451,Inquérito Policial,Apropriação indébita,Eletrônico,2024-03-14 13:47:25-03:00,2024-05-20 13:45:33-03:00,2024-07-20 00:54:31.213000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00001880520248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-03-14 06:23:27-03:00,2024-03-19 12:19:25-03:00,2024-07-20 03:12:52.092000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15005182520248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-13 13:58:29-03:00,2024-07-05 23:26:26-03:00,2024-07-20 03:12:26.893000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
15024198420248260451,Inquérito Policial,Fato Atípico,Eletrônico,2024-03-13 13:51:52-03:00,2024-07-04 07:46:13-03:00,2024-07-19 21:19:38.895000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15024146220248260451,Inquérito Policial,Furto ,Eletrônico,2024-03-13 12:52:46-03:00,2024-05-17 09:20:56-03:00,2024-07-19 21:18:13.980000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00001855020248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-03-13 10:37:13-03:00,2024-03-19 13:01:46-03:00,2024-07-20 03:12:24.224000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15024050320248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-13 10:19:12-03:00,2024-04-18 14:15:47-03:00,2024-07-19 21:07:35.107000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15023964120248260451,Inquérito Policial,Fato Atípico,Eletrônico,2024-03-12 14:56:50-03:00,2024-06-28 09:53:39-03:00,2024-07-19 21:31:27.798000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005096320248260599,Auto de Prisão em Flagrante,Furto ,Eletrônico,2024-03-12 13:47:39-03:00,2024-04-10 11:49:04-03:00,2024-07-20 03:12:11.185000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005087820248260599,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-12 13:07:52-03:00,2024-07-05 12:07:04-03:00,2024-07-20 03:12:09.401000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
10050237520248260451,Carta Precatória Criminal,Diligências,Eletrônico,2024-03-12 12:14:30-03:00,2024-06-21 13:33:39-03:00,2024-07-19 22:16:32.559000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15023886420248260451,Inquérito Policial,Falsidade ideológica ,Eletrônico,2024-03-12 11:38:09-03:00,2024-04-25 12:13:00-03:00,2024-07-19 22:15:55.931000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15023869420248260451,Inquérito Policial,Receptação,Eletrônico,2024-03-12 10:53:13-03:00,2024-06-28 09:53:32-03:00,2024-07-19 23:19:22.721000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15023842720248260451,Inquérito Policial,Crime / Contravenção contra Idoso,Eletrônico,2024-03-12 10:14:22-03:00,2024-07-04 07:45:46-03:00,2024-07-19 23:19:14.930000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15005027120248260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2024-03-10 23:57:49-03:00,2024-07-02 15:45:44-03:00,2024-07-20 03:11:11.038000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15004897220248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-09 15:24:58-03:00,2024-06-28 12:03:59-03:00,2024-07-20 03:11:02.283000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15022639620248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-08 07:06:14-03:00,2024-04-29 15:17:26-03:00,2024-07-19 22:03:08.455000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15004792820248260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-08 01:09:35-03:00,2024-06-28 12:07:39-03:00,2024-07-20 03:10:42.196000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15022526720248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-07 13:20:22-03:00,2024-04-18 14:44:50-03:00,2024-07-20 04:28:48.595000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15022422320248260451,Inquérito Policial,Crimes de Trânsito,Eletrônico,2024-03-07 09:15:34-03:00,2024-04-19 15:19:08-03:00,2024-07-19 21:56:01.881000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10045672820248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-03-06 17:56:30-03:00,2024-04-27 00:42:55-03:00,2024-07-19 21:41:11.884000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15022093320248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-06 13:27:00-03:00,2024-04-08 09:42:28-03:00,2024-07-20 01:29:16.166000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00001612220248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-03-05 06:21:51-03:00,2024-03-19 07:53:02-03:00,2024-07-20 02:46:47.213000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15004593720248260599,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-04 12:45:36-03:00,2024-06-21 10:30:55-03:00,2024-07-20 02:46:28.852000-03:00,Mandado,10065,01 CRIMINAL DE PIRACICABA
15020595220248260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2024-03-04 08:14:44-03:00,2024-06-17 13:56:04-03:00,2024-07-19 21:26:07.886000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15004559720248260599,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,Eletrônico,2024-03-03 20:04:53-03:00,2024-06-04 12:54:44-03:00,2024-07-20 02:46:19.918000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15004455320248260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2024-03-02 14:59:22-03:00,2024-06-20 13:30:40-03:00,2024-07-20 02:45:57.195000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00016530820248260451,Carta Precatória Criminal,Intimação,Eletrônico,2024-03-02 09:20:53-03:00,2024-04-27 00:40:53-03:00,2024-07-20 01:36:05.780000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15020222520248260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2024-03-02 07:55:14-03:00,2024-07-05 11:27:09-03:00,2024-07-20 01:35:54.579000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15020188520248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-02 07:25:10-03:00,2024-07-02 09:50:20-03:00,2024-07-20 01:35:36.271000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15020144820248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-02 06:58:17-03:00,2024-05-27 14:43:47-03:00,2024-07-20 01:35:00.708000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00001517520248260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2024-03-02 06:53:34-03:00,2024-03-08 12:51:34-03:00,2024-07-20 02:45:48.131000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15020092620248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-01 16:44:00-03:00,2024-07-04 13:04:20-03:00,2024-07-19 22:39:31.610000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15020058620248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-01 15:48:32-03:00,2024-06-25 10:03:43-03:00,2024-07-19 22:39:05.844000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15020014920248260451,Inquérito Policial,Estelionato,Eletrônico,2024-03-01 15:11:50-03:00,2024-07-04 13:02:51-03:00,2024-07-19 22:38:28.033000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
